date_collected,product_itemid,shopid,product_name,product_price,product_price_min,product_price_max,product_discount,product_brand,product_like_count,product_comment_count,product_views,product_total_rating,stock,units_sold,shop_location
7/6/2021,6215597664,59347195,JUNE 29 Korean Couple Tops OutFit / Outwear For Summer,175,128,128,27,No Brand,16,27,116,4.89,2984,66,"Bacoor, Cavite"
7/6/2021,4779391354,216736857,Polo for Men Stripes Short Sleeve Korean Casual Shirt Cotton Comfy Classic Fits up to XL Ready Stock,400,199,199,50,No Brand,34,60,1277,4.83,83,132,"Pasay City, Metro Manila"
7/6/2021,2376820928,35902344,Polo for Men & Boys Korean Quality C.O.D,350,159,159,55,Huilishi,307,288,863,4.82,119,630,"Pasay City, Metro Manila"
7/6/2021,4234002598,237008067,【4 Color】M-2XL Weather Graphic printed fashion trend casual sweat tank top for men Korean loose sports sleeveless muscle tee mens Hong Kong chic personalized running top,299,209,209,30,No Brand,1569,279,1834,4.64,15234,864,Mainland China
7/6/2021,4657683662,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,16,137,152,4.96,311,256,"Valenzuela City, Metro Manila"
7/6/2021,8900206502,343498159,korean short sleeve oversize T-shirt loose casual man's Tees Trendy unisex Tops cotton Reflective moon print,570,257,257,55,No Brand,50,7,96,4.14,14975,20,Mainland China
7/6/2021,3216471368,62404318,LUCKY #T078 Men's tops Bestseller t-shirt For men Unisex Glow In the Dark Korean Fashion,144,59,65,59,No Brand,20796,9206,26517,4.54,11141,50101,"Navotas City, Metro Manila"
7/6/2021,704464761,43859752,Men's plaid Tops men's long sleeves Korean casual thin Tops,522,486,486,7,No Brand,133,32,201,3.87,9393,55,Mainland China
7/6/2021,8852707449,314266101,【Plus Size】M-5XL 6XL 7XL 8XL Men's Summer Letter Printing T-shirt Japanese Retro Tide Brand Loose Couple Short-sleeved Male Graffiti O Neck Casual Tee Korean Style All-match Tops for Men,327,229,269,30,No Brand,1,1,81,3,39957,2,Mainland China
7/6/2021,4062105271,277380946,Couple Loose White Polo Shirt Fashion Drawstring Strap Design Male Korean Blouse Tops Casual Long Sleeve For Men Shirts V-neck Mens Apparel,555,389,389,30,No Brand,874,93,6163,4.53,7786,180,Mainland China
7/6/2021,7052789220,292495133,M-2XL Men's letter printed Korean sport sweat loose beach tank top for men and women unsex gym keep fit student top,389,189,189,51,No Brand,13,7,103,5,7987,11,Mainland China
7/6/2021,7454837810,315439847,COD M-5XL Japanese Vintage Graphic Short-sleeved Men T-shirt Loose Trend Hip-hop Round Neck T-shirt Men Clothes Korean Tops Tshirts For Men Oversized Tshirt,558,248,248,56,No Brand,6038,1560,35310,4.41,13958,4930,Mainland China
7/6/2021,9437189791,97626012,Cozy Clothing • Barbara | Buttoned Down Ribbed Long Sleeves Top (Korean Inspired Top),219,125,125,43,No Brand,8,1,293,5,257,2,"Pasig City, Metro Manila"
7/6/2021,9026932193,99638316,PRELOVED UKAY-UKAY KOREAN FASHION POLO BLOUSE / TOPS,,30,80,0,No Brand,70,3,5908,4.33,9,8,"Bagac, Bataan"
7/6/2021,674045966,42199012,SS  Korean Top Women Summer Transparent Mesh Blouse Shirt Tops Blusas Casual Long Sleeve Blouse,141,79,86,44,No Brand,383,42,4365,4.62,59965,122,Mainland China
7/6/2021,9634218283,46399675,SIENNA Korean Longsleeves Bow Top,300,79,79,74,No Brand,2552,2822,56007,4.85,2220,7991,"Pasig City, Metro Manila"
7/6/2021,2943302557,421975393,Women's Fashion Casual Korean Tops Simple Plain Slim Long Sleeve T-Shirt,315,174,174,45,No Brand,24,3,299,5,35958,4,Mainland China
7/6/2021,2970042922,64360491,Korean women's summer Square Neck chiffon waist pleated top,255,199,199,22,No Brand,9,4,452,5,20,10,"Pasay City, Metro Manila"
7/6/2021,8015433573,177084026,Preloved Korean Fashion Blouse Tops Excellent Used Condition for Women,,50,50,0,No Brand,36,18,2333,5,4,47,"Dasmarinas City, Cavite"
7/6/2021,6515348756,147240166,new sexy korean style knitted longsleeve top Xs to m /women’s top / korean sexy longsleeve,399,250,250,37,No Brand,425,25,2369,4.8,287,73,"Caloocan City, Metro Manila"
7/6/2021,7582713454,36754442,Kathryn Korean Trend Long Sleeve Croptop 11176#,299,68,68,77,No Brand,6201,708,61952,4.83,373,1851,"Taytay, Rizal"
7/6/2021,7350443604,303372405,Women Korean Turtle Neck Long Sleeve Tops Blouse Cotton T-shirt,186,178,178,4,No Brand,914,119,2314,4.82,39729,320,Mainland China
7/6/2021,8164358540,346007914,●COSHOP● (Ready Stock) Women's korean plus size long sleeve white shirt / kamiseta dress loose casual top,279,196,196,30,No Brand,3,0,313,0,23881,3,Mainland China
7/6/2021,9435760785,296410964,Korean New Lazy Style Silky Loose Casual Long Sleeved Shirt 3 Colors,786,449,449,43,No Brand,176,3,2176,5,25,5,"Guiguinto, Bulacan"
7/6/2021,8565341446,409900486,Preloved | Korean Fashion Tops | Long Sleeves,,130,170,0,No Brand,2,2,182,5,6,3,"Quezon City, Metro Manila"
7/6/2021,8359656454,23250659,Korean Crop Top Sun Flower Blouse Long Sleeve Chiffon Off Shoulder Top Shirt,199,179,179,10,No Brand,119,9,3945,4.89,973,14,"Valenzuela City, Metro Manila"
7/6/2021,4158976259,16590993,New Korean Long sleeve top,,200,200,0,No Brand,413,163,1538,4.86,13,333,"Binondo, Metro Manila"
7/6/2021,6862114509,36637203,Oversized Top Plus Size Korean newest  Fashion cartoon Women Tops Basic Tee casual,150,79,79,47,No Brand,2589,2596,15281,4.63,113648,11323,"San Nicolas, Metro Manila"
7/6/2021,7072637661,39898577,Classic Knitted Longsleeve Blouse Korean Top high quality,250,189,189,24,No Brand,1128,78,12162,4.92,14,175,"San Nicolas, Metro Manila"
7/6/2021,8343664218,311773458,Korean Style Women Tops Kdrama Long Sleeve with Ribbon Female Shirt,387,299,299,23,No Brand,3,1,86,5,97,3,"Caloocan City, Metro Manila"
7/6/2021,9042005202,219216737,Plaid Blouse Women's Spring 2021 Korean Version of The Loose Shawl Long Sunscreen Top,,280,280,0,No Brand,45,4,989,4.75,1493,7,Mainland China
7/6/2021,7485929403,375853108,Lace t-shirt new all-match high-neck western small shirt top with long-sleeved lace bottoming t-shirt,430,169,199,61,No Brand,123,18,1739,4.78,2930,43,Mainland China
7/6/2021,4047322867,288394116,Korean Oversize Plain Color Shirt Women's Casual Loose Long Sleeve Sun Proof Top,435,299,299,31,No Brand,9257,322,61825,4.81,7002,768,Mainland China
7/6/2021,8841488318,126018720,【Ready Stock&COD】Women Oversized Shirt Korean Top V-Neck Blouse Lazy Style Tshirts Thin Tops Long Sleeve Shirts Loose Crop Top Sunscreen Sweater Croptop,454,89,279,80,No Brand,38,1,781,5,7992,3,Mainland China
7/6/2021,8822659154,79439002,Sydney Korean Puff Longsleeve Top,,149,149,0,No Brand,646,73,8683,4.64,166,224,"Mandaluyong City, Metro Manila"
7/6/2021,3289839685,449754824,【BTG】Ice Silk V-neck Short-sleeved T-shirt Women's New Korean Version of Slim Slimming Knitted All-match,377,188,188,50,No Brand,83,4,4367,4,4487,12,Mainland China
7/6/2021,8218023444,30386163,Claudia Korean Inspired Top,,190,190,0,No Brand,38,15,316,5,3,35,"Pasig City, Metro Manila"
7/6/2021,7762926338,321963009,[M-XL/4 colors]Korean Style Terno Tops Trendy Loose Shirt Long Sleeve Blouse for Women Plain Shirt,258,248,248,4,No Brand,206,5,2354,5,5963,20,Mainland China
7/6/2021,9856808352,393059557,10PCS NEGOSYO BUNDLES OF KOREAN TOPS ASSORTED COLOR FREESIZE,,950,950,0,No Brand,6,1,262,5,1996,4,"Pasay City, Metro Manila"
7/6/2021,7183909664,1083822,NKD FASHION STEPH PUFF LONG SLEEVES COMBI LACE SEXY TOP 1384,300,95,95,68,No Brand,1255,436,40810,4.86,7120,1379,"Taytay, Rizal"
7/6/2021,11605725711,162058206,Preloved Korean & US Polo Longsleeves Blouse Crop Top Dress Paubos Sale,,25,89,0,No Brand,52,2,5038,4.5,41,13,"Tondo I / Ii, Metro Manila"
7/6/2021,5584033095,199847719,Korean Style V-neck Stripe Shirt Women Casual Slim Waist Short Sleeve Half Sleeve Blouse Tops,470,329,329,30,No Brand,23,3,388,5,23989,8,Mainland China
7/6/2021,9962543348,451285102,AFFORDABLE Preloved long-sleeve korean tops collection formal/casual attire,,65,65,0,No Brand,14,5,2143,5,2,11,"Cabuyao, Laguna"
7/6/2021,9141912298,219216737,Korean Style Women Blouse Long Sleeve Oversized Retro Checkered Loose Shirt Woman,,280,280,0,No Brand,918,66,18162,4.6,1255,156,Mainland China
7/6/2021,3045738546,389973330,Korean style fashion loose long-sleeved plaid shirt top women,492,335,335,32,No Brand,25,1,259,5,9986,1,Mainland China
7/6/2021,6887207508,10377223,R&O Korean Chiffon Cardigan Fashion Women Long Sleeve Thin Blouse Sun Protection Button Top,399,189,189,53,No Brand,1466,456,20515,4.88,374,932,"Pasay City, Metro Manila"
7/6/2021,960358607,35902344,Stripes Blouse Top Korean Fashion,200,150,150,25,No Brand,66,94,258,4.77,257,193,"Pasay City, Metro Manila"
7/6/2021,10300471776,50106625,【lgoh.ph】New Fashion Lace Puff  Long Sleeve Smocked Tops For Women,,168,168,0,No Brand,686,301,32648,4.86,4447,912,"Pasay City, Metro Manila"
7/6/2021,7186930309,259027993,korean preloved white top bundles,,150,150,0,No Brand,2,6,143,5,1,8,"Paranaque City, Metro Manila"
7/6/2021,5633622200,125534764,Korean Fashion Long Sleeve Knitted Blouse Tops Color Puzzle Style Casual Blouse,249,199,199,20,No Brand,19,5,58,4.8,2768,12,"San Nicolas, Metro Manila"
7/6/2021,3363940078,331790042,Oversized Shirt Women V-neck Blouse Lazy Style Korean Top Thin Tops Long Sleeve Shirts Loose Crop Top Sunscreen Sweater Croptop Tshirts,567,95,289,83,No Brand,4876,343,33550,4.55,10086,951,Mainland China
7/6/2021,8767491540,467411881,Women's Korean shirt V-neck sexy bubble long-sleeved drawstring short sleeves cropped top,,290,290,0,No Brand,46,0,1628,0,981,1,Mainland China
7/6/2021,4167678385,299067558,Round neck long sleeve women Korean casual top T-shirt,1519,889,889,41,No Brand,17,1,100,5,2993,5,Mainland China
7/6/2021,6580193656,46399675,AUTUMN Korean Lettuce Longsleeves Top,200,65,65,68,No Brand,3383,2973,39816,4.59,2618,7468,"Pasig City, Metro Manila"
7/6/2021,6000305584,55748694,SS Korean Turtle Neck Long Sleeve Tops Blouse Cotton Top,200,65,69,68,No Brand,41063,21502,41179,4.66,5619,64565,"Taytay, Rizal"
7/6/2021,3064203236,467411881,Women's short fashion Floral Chiffon shirt high grade foreign style small shirt long sleeve trumpet sleeve top,300,220,220,27,No Brand,28,0,961,0,487,0,Mainland China
7/6/2021,4453945374,192699788,1 Set COD Ready stock Women korean top Fashion Sexy Solid Color Sling Tank Knit Cardigan,713,99,299,86,No Brand,6616,527,41241,4.85,12822,1163,Mainland China
7/6/2021,9215194618,368444703,New sexy Soft knitted longsleeve/ Korean fashio top/Korean style long-sleeve blouse,350,250,250,29,No Brand,2403,90,24248,4.79,491,196,"Caloocan City, Metro Manila"
7/6/2021,9219677761,365058565,Classic Knitted Longsleeve Blouse Korean Top high quality,299,129,129,57,No Brand,6,4,57,5,211,6,"Tondo I / Ii, Metro Manila"
7/6/2021,9365025903,449754824,【BTG】New Design Short Top Korean Style Slim Long-sleeved T-shirt Female Ins,526,263,263,50,No Brand,7,1,238,0,2998,1,Mainland China
7/6/2021,5105569943,182921536,Women's Long Sleeve Blouse Striped Shirt Slim Thin Korean Tops,463,385,385,17,No Brand,22,8,31,5,3599,28,Mainland China
7/6/2021,9645148883,259027993,KOREAN PRELOVED FASHION WHITE TOPS BUNDLE,,500,500,0,No Brand,0,11,64,5,1,14,"Paranaque City, Metro Manila"
7/6/2021,4034317675,262845064,[weabbyph] READY STOCK Fashion Women Floral Blouse Korean Chiffon Casual Print V Neck Puff Long Sleeve Tops,200,198,297,41,No Brand,14466,1865,12984,4.87,415,3874,Mainland China
7/6/2021,3301626610,85464254,RM #01666 ladies turtle neck 3/4 sleeve knitted blouse,499,168,168,66,No Brand,466,293,529,4.96,1600,859,"Binondo, Metro Manila"
7/6/2021,2905997143,29392066,Korean Fashion 3/4 Sleeves Scarf Top Blouse,399,165,165,59,No Brand,89,57,176,4.95,165,107,"Binondo, Metro Manila"
7/6/2021,5650235999,287789175,2020 new Korean loose retro Hong Kong style shirt female design sense niche fashion all-match shirt top,577,288,353,50,No Brand,3031,44,10835,4.82,11872,113,Mainland China
7/6/2021,5583325474,39898577,Korean Style Summer New Casual V-neck Long Sleeves Simple Sweet T-shirt Tops Hollow Fashion,259,189,189,27,No Brand,258,42,1172,5,61,78,"San Nicolas, Metro Manila"
7/6/2021,8619206293,17325060,Angel Squareneck Long Sleeve rutched Crop Top offshoulder trendy elegant design joymarcelo,299,177,199,41,No Brand,34,5,346,5,111,11,"San Mateo, Rizal"
7/6/2021,6267717042,25811092,Angelcity SHOULDER Strap Tops Korean Fashion Sexy Blouse CJ,199,88,88,56,No Brand,500,429,4667,4.81,7210,1115,"Pasay City, Metro Manila"
7/6/2021,11909087267,288394116,Women's Long Sleeved Plaid Shirt Korean Loose All-match Blouse Top College Style Shirts Tops,599,299,299,50,No Brand,359,6,4504,4.83,1972,12,Mainland China
7/6/2021,8112171507,323746985,PRELOVED KOREAN TOPS BLOUSE/LONGSLEEVES,,760,1800,0,No Brand,0,20,119,5,1542,45,"Quezon City, Metro Manila"
7/6/2021,6463631061,328781757,Giselle  G&G Tie-dye Fake Two-piece Long Sleeve T-shirt for Women Korean Version of Loose-fitting Tops,494,247,247,50,No Brand,90,3,182,4.67,19976,5,Mainland China
7/6/2021,9450508758,64360491,Korean women's one-shoulder elastic pleated tulle top,300,205,205,32,No Brand,52,6,928,5,213,23,"Pasay City, Metro Manila"
7/6/2021,4315596667,35044762,RRX Korean Polo top.,,255,255,0,No Brand,156,26,238,4.92,63,92,"Binondo, Metro Manila"
7/6/2021,7158904244,326083863,Korean Longsleeves Mesh Top Small to Large,,99,99,0,No Brand,76,21,459,5,194,45,"Cainta, Rizal"
7/6/2021,11314264537,151149464,M-5XL  Women's  Long Sleeve  Plaid Shirt of Loose Big Yards Oversized Blouse,646,289,309,55,No Brand,9,0,719,0,2397,0,Mainland China
7/6/2021,3880938853,244604039,Cherry's Korean Chiffon Korean Foam Sleeve French Retro Short Top Design Small Square Collar Short Sleeve Chiffon Shirt Women's Summer Loose Short Sleeve Crop Top,599,359,359,40,No Brand,316,13,3687,4.85,9950,35,Mainland China
7/6/2021,3666262680,299148481,【12.12】Korean Chain Decoration Knitted Blouse Women Puff Sleeve Slim Tops,850,368,368,57,No Brand,50,5,117,4.6,3191,8,Mainland China
7/6/2021,9554003218,41237167,Floral Square Neck Chiffon Blouse Korean Top Long Sleeves Top for Women,,189,189,0,No Brand,9,6,370,5,989,8,"Valenzuela City, Metro Manila"
7/6/2021,9974217310,419236946,Women Korean Style Office Lady Wear Loose Ruffle V-neck Chiffon Shirt Blouse,1120,392,392,65,No Brand,3,0,37,0,400,0,Mainland China
7/6/2021,4679069023,348861745,| Korean Style Davina Top | Muslim Women 's Tops,614,461,461,25,No Brand,18,1,618,5,2992,2,Indonesia
7/6/2021,9440747987,301812995,Zanzea Women Korean Casual Back Puff Sleeve Tops,822,440,440,46,No Brand,0,2,13,5,9,2,Mainland China
7/6/2021,7563770506,325618926,Chiffon Korean-Style off-Shoulder Long Sleeve Tops Ribbon Crop Shirt Classic Plain Color Blouse,480,283,283,41,No Brand,4636,635,20093,4.93,2304,1318,Mainland China
7/6/2021,8513596462,155121457,*AF* KOREAN COTTON LONGSLEEVE TOPS BLOUSES #5345,400,180,180,55,No Brand,0,2,55,5,49,4,"San Nicolas, Metro Manila"
7/6/2021,7705965574,40491304,Women Oversize Stripe Sweatshirt Korean Loose Stripe Shirt Long Sleeve Blouse Tops,699,321,321,54,No Brand,83,2,147,5,240,4,Mainland China
7/6/2021,4738908745,130651949,Only Youth classic knitted Long sleeves Blouse Korean Top freesize  m to xl,129,119,119,8,No Brand,291,167,1599,4.72,30,424,"San Nicolas, Metro Manila"
7/6/2021,8168968564,408422598,Plus Size Blouse Cotton Blouse Tops Women's Loose V-neck Striped Long-sleeved T-shirt,580,290,290,50,No Brand,3,0,611,0,6987,0,Mainland China
7/6/2021,6777399842,365058565,Only Youth classic knitted Long sleeves Blouse Korean Top,,279,279,0,No Brand,419,76,2987,4.8,483,201,"Tondo I / Ii, Metro Manila"
7/6/2021,4085470498,412536354,JK Long-SleeveTT-shirt Women's Clothing2020New Korean Style Loose All-Matching Early Autumn Japanese Short Top Thinins-,309,229,229,26,No Brand,5,1,45,5,4999,1,Mainland China
7/6/2021,4171195933,254711738,Korean Top Vintage Polo Blouse for Women Harajuku Plus Size Blouse Oversized Shirt for Women Trendy Blouse Tops Fashion Blouses Plus Size Tops Women Loose Blouse Women Clothes Big Size Blouse,578,295,301,49,No Brand,488,43,1639,4.88,3914,74,Mainland China
7/6/2021,8968569148,467411881,Women's sexy fashion small shredded flower short long-sleeved horn sleeve top bow,300,220,220,27,No Brand,31,0,1586,0,484,0,Mainland China
7/6/2021,3463840566,126018720,【COD ✔️ Ready Stock】 Women's Korean Top Puff Sleeve crop Top Drawstring Crop Tops Square Neck Blouses Croptop Tops,100,59,269,47,No Brand,7096,954,36742,4.92,5944,2225,Mainland China
7/6/2021,10902912064,348925267,Golf women s Korean style slim long-sleeved T-shirt clothing quick-drying stretch top,2732,1503,1503,45,No Brand,3,0,41,0,590,7,Mainland China
7/6/2021,8929828196,36934404,MELODY Korean Trend Long Sleeve Croptop 11176#,299,68,68,77,No Brand,682,120,7777,4.75,373,356,"Taytay, Rizal"
7/6/2021,11615635438,419236946,Women Korean Style Office Lady Wear Plus Size Loose Long Sleeve Satin Silk Shirt Blouse Drape Soft Touch,1123,394,394,65,No Brand,13,0,251,0,1200,0,Mainland China
7/6/2021,8903575973,327526601,Long sleeve top Chiffon neck bubble sleeve short Shirt New Korean long sleeve top women fashion,,329,329,0,No Brand,38,2,153,5,7990,2,Mainland China
7/6/2021,5946247275,141535018,Diya Korean Style Summer New  Casual V-neck Long Sleeves Simple Sweet T-shirt Tops Hollow Fashion,239,179,179,25,No Brand,1615,494,2252,4.92,537,994,"Binondo, Metro Manila"
7/6/2021,3833542944,5302656,Korean Pastel Tumblr Shirt Adventure time Top (ulzzaang.ph),,180,180,0,No Brand,576,92,1055,4.77,14,192,"Bacoor, Cavite"
7/6/2021,9856496188,36061658,ladie's causal elegant plain square collar proof sleeve tops,250,230,230,8,No Brand,119,36,5233,4.97,28,99,"Binondo, Metro Manila"
7/6/2021,4252859593,266802542,✨SHUFU✨ Korean Tops for Women Casual Crop Top Long Sleeves Blouse Tops Plaid Croptop 2366,900,419,419,53,No Brand,73,7,117,5,1591,9,Mainland China
7/6/2021,9323773220,100011971,2way scoop back 34 sleeves round neck half sleeve women top korean fashion top tee B025,199,55,55,72,scoop,12,3,198,4.67,408,5,"Caloocan City, Metro Manila"
7/6/2021,2651395502,130651949,Only Youth classic knitted Long sleeves Blouse Korean Top,149,149,149,17,No Brand,7612,4921,24301,4.89,631,12964,"San Nicolas, Metro Manila"
7/6/2021,7259242524,50582861,DIRECT SUPPLIER Fashion Bailey Plain Basic Daily 3/4 Zipper Blouse 1234,300,95,95,68,No Brand,709,1143,18574,4.84,18064,4278,"Taytay, Rizal"
7/6/2021,7541829678,40841188,xiaozhainv Korean Casual knitted cardigan long sleeve top,366,258,258,30,No Brand,10969,1035,15400,4.89,39097,2019,Mainland China
7/6/2021,4800742074,29392066,Korean Fashion Special V neck Long Sleeves Top,399,165,165,59,No Brand,4,4,67,4.75,791,5,"Binondo, Metro Manila"
7/6/2021,5354703001,304021783,Women's long sleeve Satin shirt women's design sense small crowd autumn  new versatile vertical feeling retro Hong Kong style shirt top,674,369,369,45,No Brand,2489,82,16724,4.61,20936,221,Mainland China
